indicator_id,theme,source_sheet,pathway,year,value,unit,method_note,value_rounded
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2038,407.229,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",407.23
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2038,513.806,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",513.81
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2038,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2039,572.2620000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",572.26
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2039,585.948,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",585.95
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2039,419.392,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",419.39
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2039,536.367,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",536.37
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2039,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2040,594.439,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",594.44
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2040,616.965,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",616.96
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2040,433.613,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",433.61
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2040,563.928,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",563.93
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2040,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2041,629.181,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",629.18
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2041,644.5310000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",644.53
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2041,450.011,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",450.01
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2041,582.761,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",582.76
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2041,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2042,658.165,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",658.16
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2042,672.19,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",672.19
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2042,464.557,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",464.56
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2042,602.352,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",602.35
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2042,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2043,691.892,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",691.89
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2043,694.708,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",694.71
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2043,477.519,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",477.52
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2043,621.073,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",621.07
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2043,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2044,720.585,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",720.58
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2044,709.671,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",709.67
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2044,490.69100000000003,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",490.69
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2044,635.458,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",635.46
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2044,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2045,732.957,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",732.96
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2045,724.44,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",724.44
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2045,504.31600000000003,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",504.32
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2045,654.296,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",654.3
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2045,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2046,748.081,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",748.08
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2046,737.9300000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",737.93
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2046,516.1370000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",516.14
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2046,670.284,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",670.28
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2046,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2047,770.705,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",770.7
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2047,752.313,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",752.31
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2047,526.8340000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",526.83
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2047,681.236,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",681.24
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2047,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2048,778.236,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",778.24
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2048,766.439,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",766.44
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2048,537.8530000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",537.85
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2048,691.034,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",691.03
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2048,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2049,795.993,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",795.99
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2049,776.227,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",776.23
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2049,548.2760000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",548.28
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2049,700.725,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",700.72
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2049,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_total_electricity_demand,Electricity demand,ED1,Hydrogen Evolution,2050,797.12,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",797.12
neso_total_electricity_demand,Electricity demand,ED1,Electric Engagement,2050,784.736,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",784.74
neso_total_electricity_demand,Electricity demand,ED1,Falling Behind,2050,558.75,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",558.75
neso_total_electricity_demand,Electricity demand,ED1,Holistic Transition,2050,705.2230000000001,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",705.22
neso_total_electricity_demand,Electricity demand,ED1,Ten Year Forecast,2050,,TWh,"GBFES System Demand: Total, annual fiscal demand; converted from GWh to TWh.",
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2024,117.853559,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,117.85
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2024,117.853559,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,117.85
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2024,117.853559,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,117.85
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2024,117.853559,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,117.85
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2024,117.853559,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,117.85
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2025,71.12116725999999,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,71.12
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2025,52.79522186,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,52.8
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2025,51.11994733,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,51.12
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2025,54.12856114,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,54.13
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2025,57.51948451,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,57.52
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2026,71.20817201,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,71.21
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2026,42.54022176,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,42.54
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2026,40.62116212,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,40.62
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2026,46.68969513,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,46.69
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2026,57.76209765,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,57.76
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2027,80.14168939,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,80.14
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2027,31.87866836,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,31.88
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2027,31.56350069,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,31.56
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2027,37.78486847,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,37.78
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2027,60.18801237,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,60.19
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2028,86.12549041,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,86.13
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2028,33.41593031,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,33.42
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2028,37.719967,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,37.72
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2028,42.50132643,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,42.5
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2028,71.38340413,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,71.38
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2029,79.60596268,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,79.61
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2029,27.00491663,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,27.0
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2029,27.67631923,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,27.68
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2029,36.56231125,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,36.56
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2029,63.42829458,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,63.43
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2030,79.85683941,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,79.86
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2030,15.56940304,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,15.57
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2030,14.2997328,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,14.3
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2030,24.01062919,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,24.01
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2030,49.40676939,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,49.41
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2031,54.42002179,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,54.42
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2031,10.49319821,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,10.49
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2031,11.23794301,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,11.24
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2031,14.35514715,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,14.36
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2031,34.53475365,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,34.53
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2032,42.71881667,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,42.72
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2032,9.271874181,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,9.27
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2032,6.856701879,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,6.86
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2032,9.241224443,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,9.24
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2032,33.71024659,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,33.71
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2033,33.05860494,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,33.06
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2033,11.15529871,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,11.16
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2033,6.463685687,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,6.46
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2033,8.046104388,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,8.05
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2033,26.85247781,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,26.85
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2034,31.73187524,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,31.73
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2034,12.28001843,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,12.28
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2034,6.200963352,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,6.2
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2034,7.012241561,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,7.01
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2034,30.36867487,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,30.37
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2035,31.03112778,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,31.03
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2035,9.862779391,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,9.86
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2035,5.642311479,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,5.64
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2035,5.181413551,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,5.18
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2035,30.18508039,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,30.19
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2036,32.95967411,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,32.96
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2036,7.313838566,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,7.31
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2036,5.099991256,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,5.1
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2036,3.68006625,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,3.68
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2036,,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2037,30.41061168,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,30.41
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2037,5.288168735,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,5.29
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2037,4.245002665,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,4.25
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2037,3.495696702,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,3.5
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2037,,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2038,34.87620104,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,34.88
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2038,4.26690592,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,4.27
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2038,4.255711344,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,4.26
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2038,3.422446555,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,3.42
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2038,,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2039,35.71360941,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,35.71
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2039,3.455867597,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,3.46
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2039,3.560424281,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,3.56
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Hydrogen Evolution,2039,3.024630071,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,3.02
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Ten Year Forecast,2039,,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Falling Behind,2040,31.37559087,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,31.38
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Electric Engagement,2040,2.088071412,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,2.09
neso_power_intensity_excluding_beccs,Power-sector decarbonisation,ES1,Holistic Transition,2040,1.960131607,gCO2/kWh,CO2 intensity of generation excluding BECCS. This is easier to interpret than net intensity when BECCS produces negative values.,1.96
